Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestHBaseSerDe.java",,105,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestLazyHBaseObject.java",,284,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/java/org/apache/hadoop/hive/hwi/HWIAuth.java",,57,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/java/org/apache/hadoop/hive/hwi/HWIContextListener.java",,29,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/java/org/apache/hadoop/hive/hwi/HWIException.java",,16,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/java/org/apache/hadoop/hive/hwi/HWIServer.java",,73,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionItem.java",,347,,,73
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionManager.java",,124,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/test/org/apache/hadoop/hive/hwi/TestHWIServer.java",,40,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/hwi/src/test/org/apache/hadoop/hive/hwi/TestHWISessionManager.java",,172,,,19
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveBaseResultSet.java",,720,,,222
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveCallableStatement.java",,705,,,209
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveConnection.java",,242,,,58
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDataSource.java",,38,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDatabaseMetaData.java",,807,,,214
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDriver.java",,147,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveMetaDataResultSet.java",,18,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HivePreparedStatement.java",,401,,,113
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveQueryResultSet.java",,118,,,19
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSetMetaData.java",,168,,,59
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveStatement.java",,167,,,48
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/JdbcColumn.java",,89,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/JdbcSessionState.java",,0,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/java/org/apache/hadoop/hive/jdbc/JdbcTable.java",,29,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/jdbc/src/test/org/apache/hadoop/hive/jdbc/TestJdbcDriver.java",,648,,,65
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/AlreadyExistsException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ConfigValSecurityException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Constants.java",,33,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Database.java",,591,,,156
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/FieldSchema.java",,391,,,101
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HiveObjectPrivilege.java",,472,,,124
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HiveObjectRef.java",,583,,,156
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HiveObjectType.java",,34,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Index.java",,972,,,257
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/IndexAlreadyExistsException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/InvalidObjectException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/InvalidOperationException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/MetaException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/NoSuchObjectException.java",,233,,,55
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Order.java",,310,,,74
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Partition.java",,856,,,226
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PrincipalPrivilegeSet.java",,574,,,131
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PrincipalType.java",,28,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Hive/hive-0.7.1/src/metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/PrivilegeBag.java",,268,,,64
