Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/SchemaModificationCommand.java",,70,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/SelectCommand.java",,295,,,73
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/ShowCommand.java",,50,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/TableFormatter.java",,10,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/TableFormatterFactory.java",,37,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/TruncateCommand.java",,53,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/formatter/AsciiTableFormatter.java",,108,,,23
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/formatter/HtmlTableFormatter.java",,106,,,22
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/HQLParser.java",,1311,,,393
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/HQLParserConstants.java",,139,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/HQLParserTokenManager.java",,1577,,,617
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/ParseException.java",,110,,,25
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/SimpleCharStream.java",,353,,,67
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/Token.java",,19,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/hql/generated/TokenMgrError.java",,72,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/BatchOperation.java",,44,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/BatchUpdate.java",,70,,,16
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/BlockFSInputStream.java",,146,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/HbaseMapWritable.java",,119,,,24
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/HbaseObjectWritable.java",,261,,,56
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/ImmutableBytesWritable.java",,109,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/io/TextSequence.java",,109,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/ipc/HbaseRPC.java",,267,,,54
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/BuildTableIndex.java",,110,,,20
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/Driver.java",,10,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/GroupingTableMap.java",,81,,,16
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/IdentityTableMap.java",,19,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/IdentityTableReduce.java",,18,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/IndexConfiguration.java",,329,,,72
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/IndexOutputFormat.java",,110,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/IndexTableReduce.java",,67,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/LuceneDocumentWrapper.java",,18,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/RowCounter.java",,91,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/TableInputFormat.java",,116,,,22
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/TableMap.java",,28,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java",,69,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/TableReduce.java",,25,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/TableSplit.java",,51,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/mapred/package-info.java",,1,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/rest/Dispatcher.java",,137,,,27
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/rest/GenericHandler.java",,138,,,25
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/rest/MetaHandler.java",,65,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/rest/ScannerHandler.java",,208,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/rest/TableHandler.java",,328,,,59
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/ThriftServer.java",,498,,,100
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/ThriftUtilities.java",,48,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/AlreadyExists.java",,73,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/ColumnDescriptor.java",,231,,,26
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/Constants.java",,8,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/Hbase.java",,6090,,,924
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/IOError.java",,73,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/IllegalArgument.java",,73,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/Mutation.java",,118,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/NotFound.java",,73,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/RegionDescriptor.java",,73,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/thrift/generated/ScanEntry.java",,115,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Base64.java",,809,,,142
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/FSUtils.java",,84,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/InfoServer.java",,138,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/JenkinsHash.java",,90,,,20
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Keying.java",,49,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Merge.java",,254,,,40
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/MetaUtils.java",,203,,,35
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Migrate.java",,357,,,63
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Sleeper.java",,42,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Threads.java",,20,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/VersionInfo.java",,33,,,12
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/apache/hadoop/hbase/util/Writables.java",,95,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/BloomFilter.java",,131,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/CountingBloomFilter.java",,121,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/DynamicBloomFilter.java",,152,,,35
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/Filter.java",,57,,,19
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/HashFunction.java",,33,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/Key.java",,69,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/RemoveScheme.java",,7,,,0
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/java/org/onelab/filter/RetouchedBloomFilter.java",,245,,,62
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/AbstractMergeTestBase.java",,91,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/DFSAbort.java",,33,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/DisabledTestScanner2.java",,334,,,38
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/HBaseClusterTestCase.java",,77,,,17
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/HBaseTestCase.java",,326,,,75
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/MapFilePerformanceEvaluation.java",,180,,,31
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/MiniHBaseCluster.java",,140,,,28
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/MultiRegionTable.java",,81,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/OOMEHMaster.java",,23,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/OOMERegionServer.java",,26,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/PerformanceEvaluation.java",,481,,,79
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/StaticTestEnvironment.java",,93,,,23
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/HBase/hbase-0.1.3/src/test/org/apache/hadoop/hbase/TestBatchUpdate.java",,60,,,9
