Kind,Name,CountClassCoupled,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/FileExpressionBuilder.java",,190,,,47
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/LoggingErrorHandlerBuilder.java",,49,,,11
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/NoErrorHandlerBuilder.java",,11,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/NoRouteBuilder.java",,9,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/PredicateBuilder.java",,289,,,81
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ProcessorBuilder.java",,136,,,34
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java",,148,,,34
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/ValueBuilder.java",,133,,,34
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/DefaultNamespaceContext.java",,67,,,16
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/DomResultHandler.java",,13,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/DomResultHandlerFactory.java",,6,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/InvalidXPathExpression.java",,13,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/MessageVariableResolver.java",,75,,,18
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/Namespaces.java",,78,,,14
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/ResultHandler.java",,7,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/ResultHandlerFactory.java",,4,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/StreamResultHandler.java",,15,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/StreamResultHandlerFactory.java",,6,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/StringResultHandler.java",,15,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/StringResultHandlerFactory.java",,6,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/XPathBuilder.java",,382,,,96
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/builder/xml/XsltBuilder.java",,173,,,36
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/AmbiguousMethodCallException.java",,14,,,2
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/AnnotationExpressionFactory.java",,8,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanComponent.java",,43,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanConstants.java",,6,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanEndpoint.java",,86,,,22
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanHolder.java",,8,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java",,420,,,101
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanInvocation.java",,68,,,15
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java",,134,,,30
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/CamelInvocationHandler.java",,39,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/ConstantBeanHolder.java",,33,,,7
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/DefaultAnnotationExpressionFactory.java",,34,,,6
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/DefaultParameterMappingStrategy.java",,30,,,4
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/MethodBean.java",,36,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/MethodInfo.java",,268,,,66
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/MethodInfoCache.java",,49,,,10
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/MethodInvocation.java",,10,,,5
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/MethodNotFoundException.java",,18,,,3
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/ParameterInfo.java",,42,,,8
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/ParameterMappingStrategy.java",,5,,,1
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/ProxyHelper.java",,37,,,9
File,"/Users/Ehsan/Workspace/UndrestandC++Projects/Camel/apache-camel-2.0-M3-src/apache-camel-2.0-M3/src/camel-core/src/main/java/org/apache/camel/component/bean/RegistryBean.java",,85,,,21
