coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
0,2,25,0,3,264,1,1,1,0,26,3,94,70,2,3,0,35,5,30,0,1,1,0,0,
0,1,9,0,1,54,0,0,1,0,13,6,33,12,1,7,0,22,1,21,0,0,1,0,0,
0,1,7,4,3,122,0,0,1,0,22,2,81,30,4,4,0,36,8,28,0,0,1,0,0.02,
0,2,14,5,4,265,0,0,1,0,32,1,71,70,4,2,0,43,5,38,0,0,1,0,0,
0,9,43,6,11,270,0,0,1,0,30,1,0,75,25,3,0,91,57,34,0,0,1,1,0.236,
0,1,23,0,1,27,1,0,1,0,2,1,50,7,2,2,0,5,2,3,0,0,1,0,0,
0,1,4,0,1,37,0,0,0,0,6,2,66,9,1,0,0,15,1,14,0,0,1,1,0.236,
0,5,14,3,12,299,0,0,1,0,32,3,81,79,3,9,6,79,3,76,0,0,1,0,0.132,
0,1,5,0,1,73,0,0,1,0,3,1,0,8,2,3,10,32,2,30,0,0,1,0,0.385,
0,4,12,0,5,248,0,0,1,0,22,1,89,49,4,3,4,60,4,56,0,0,1,0,0.111,
0,3,8,4,4,165,0,0,1,0,17,1,84,39,2,5,2,48,2,46,0,0,1,0,0.114,
0,1,3,1,1,42,0,0,0,0,6,1,0,13,1,3,0,11,1,10,0,0,0,0,0,
0,6,22,0,6,89,0,0,1,0,27,1,89,28,1,2,0,34,2,32,0,0,0,0,0,
0,4,5,1,5,188,0,0,0,0,7,1,93,51,1,1,0,19,5,14,0,0,1,0,0,
0,1,17,2,1,318,1,0,1,0,31,1,85,77,9,1,0,52,17,35,0,0,1,0,0,
0,10,70,8,11,204,1,0,1,0,37,2,89,29,2,9,2,74,3,71,0,0,1,0,0.045,
0,2,26,1,2,99,1,0,0,0,10,2,64,18,1,1,5,20,1,19,0,0,0,0,0.333,
0,1,7,0,1,68,1,0,1,0,14,4,79,17,1,4,0,25,4,21,0,0,1,0,0,
0,2,8,0,2,279,1,0,1,0,7,1,0,20,4,3,36,165,14,151,0,0,1,0,0.332,
0,3,36,1,3,59,1,0,1,0,9,2,62,16,1,3,0,15,2,13,0,0,1,0,0,
0,1,4,2,1,71,0,0,1,0,11,4,40,14,1,3,0,19,1,18,0,0,1,0,0,
0,6,70,6,7,56,0,0,1,0,10,2,72,15,3,4,2,29,5,24,0,0,1,0,0.094,
0,3,14,1,4,318,0,0,1,0,27,3,96,86,5,8,0,53,7,46,0,0,1,0,0,
0,2,10,1,2,232,1,0,1,0,22,1,81,57,2,1,7,48,5,43,0,0,1,0,0.212,
0,3,13,0,3,29,0,0,0,0,1,1,100,1,0,0,0,2,0,2,0,0,1,1,0.236,
0,3,22,3,3,108,0,0,1,0,16,3,62,27,1,2,0,26,1,25,0,0,1,0,0,
0,5,53,2,5,157,0,0,1,0,22,1,92,45,13,3,0,54,30,24,0,0,1,1,0.019,
0,1,9,0,1,23,0,0,1,0,11,5,0,6,1,8,0,16,1,15,0,0,1,0,0,
0,1,23,0,1,87,1,0,1,0,9,1,75,25,1,6,0,12,2,10,0,0,1,0,0,
0,1,17,0,2,63,0,0,1,0,12,4,72,14,1,1,0,17,2,15,0,0,1,0,0.079,
0,2,3,1,2,292,0,0,0,0,11,1,94,80,4,2,2,27,4,23,0,0,0,0,0.129,
0,1,17,0,1,144,0,0,1,0,22,1,72,32,2,8,0,26,3,23,0,0,1,0,0,
0,3,7,0,6,552,0,0,1,0,38,2,95,117,3,7,30,131,6,125,0,0,1,0,0.306,
0,2,12,0,4,102,1,0,1,0,8,2,71,20,2,2,2,34,3,31,0,0,1,0,0.108,
0,3,18,0,4,159,0,0,1,0,15,4,71,39,1,6,0,36,1,35,0,0,1,0,0,
0,1,4,0,1,78,0,0,0,0,4,1,66,20,4,0,0,13,4,9,0,0,0,0,0,
0,4,17,0,5,195,1,0,1,0,21,4,86,42,1,3,12,62,1,61,0,0,1,0,0.264,
0,2,13,2,3,200,0,0,1,0,21,2,92,58,2,5,0,40,4,36,0,0,1,0,0.136,
0,1,4,1,1,100,1,0,1,0,6,2,85,28,3,1,0,13,3,10,1,0,1,0,0,
0,3,9,0,3,108,1,0,1,0,23,1,88,28,1,2,0,26,1,25,0,0,1,0,0,
0,4,21,1,5,150,0,0,1,0,17,1,16,39,1,3,0,36,1,35,0,0,1,0,0,
0,1,2,0,1,179,1,0,1,0,11,2,84,47,7,3,0,36,24,12,0,0,1,0,0.04,
0,1,3,3,4,68,0,0,1,0,6,3,50,15,1,2,0,28,1,27,0,0,1,0,0,
0,1,4,1,2,377,1,0,1,0,43,1,97,90,6,3,0,54,10,44,0,0,1,0,0,
0,1,17,0,1,40,0,0,1,0,4,6,66,8,1,1,0,8,1,7,0,0,1,0,0,
0,1,14,0,2,79,1,0,1,0,4,3,84,17,3,1,0,13,4,9,0,0,1,0,0,
0,1,23,0,1,22,1,0,1,0,3,2,53,5,3,1,0,6,3,3,0,0,1,0,0,
0,1,1,0,1,39,0,0,0,0,12,4,50,7,0,1,0,14,0,14,0,0,0,0,0,
0,2,6,0,2,62,0,0,1,0,17,3,55,15,1,4,0,19,1,18,0,0,1,0,0,
0,3,26,0,3,210,1,0,1,0,15,1,92,50,12,2,0,59,36,23,0,0,1,0,0,
0,5,14,6,9,296,0,0,1,0,26,1,88,74,3,6,0,47,3,44,0,0,1,0,0,
0,1,5,0,1,17,0,0,0,0,1,3,0,5,1,0,0,3,1,2,0,0,0,0,0,
5,9,85,7,9,540,0,0,1,0,81,20,87,18,7,14,18,212,15,197,0,0,1,0,0.095,
0,7,36,0,7,209,0,0,1,0,32,10,75,36,1,10,0,56,2,54,0,0,1,1,0.236,
0,2,20,3,2,24,0,0,1,0,10,1,33,5,3,6,0,27,3,24,0,0,1,0,0,
2,6,40,3,6,80,0,0,1,0,19,5,100,6,9,4,3,91,18,73,0,0,1,1,0.14,
6,6,32,3,6,120,0,0,1,0,30,4,19,11,1,7,0,63,1,62,0,0,1,0,0,
0,6,15,2,8,337,1,0,1,0,34,8,84,27,1,8,4,79,2,77,0,0,1,0,0.089,
22,37,228,8,40,1152,1,0,1,0,131,24,50,18,16,16,12,264,34,230,0,0,1,0,0.082,
0,1,10,1,3,112,0,0,1,0,10,1,92,32,4,1,0,19,4,15,1,0,1,0,0,
0,1,2,0,1,135,0,0,1,0,22,3,64,31,1,5,0,35,1,34,0,0,1,0,0,
0,3,14,2,5,574,0,0,1,0,36,2,95,121,4,9,30,136,9,127,0,0,1,0,0.302,
0,1,1,1,1,302,0,0,0,0,11,1,94,82,4,2,2,27,4,23,0,0,0,0,0.129,
0,1,7,0,3,236,0,0,1,0,23,4,88,51,1,7,12,67,1,66,1,0,1,0,0.264,
0,4,17,10,4,284,0,0,1,0,39,2,90,44,2,12,2,85,3,82,1,0,1,0,0.07,
0,2,2,0,5,391,0,0,1,0,41,1,94,86,2,12,10,89,2,87,1,0,1,0,0.171,
0,2,8,1,2,151,0,0,1,0,12,1,80,23,2,4,0,21,2,19,1,0,1,0,0,
0,1,2,0,1,232,0,0,1,0,9,1,94,65,3,2,0,22,5,17,0,0,1,0,0,
0,2,4,5,4,238,0,1,1,0,15,1,93,62,4,6,1,47,11,36,1,1,1,0,0.038,
0,4,35,1,4,227,0,0,1,0,48,3,83,57,7,18,2,81,9,72,0,0,1,1,0.327,
0,1,4,0,1,9,0,0,1,0,2,1,0,2,1,3,0,24,2,22,1,0,1,0,0,
0,1,7,0,3,196,0,0,1,0,18,4,76,48,1,9,0,40,1,39,0,0,1,0,0,
0,5,29,11,7,219,0,0,1,0,36,2,85,49,3,10,4,72,8,64,0,0,1,0,0.126,
0,3,15,3,3,80,0,0,1,0,14,2,83,21,1,3,0,22,1,21,0,0,1,1,0.327,
2,2,12,2,2,190,0,0,1,0,18,6,66,15,1,7,2,68,2,66,1,0,1,0,0.129,
