coChangedSamePackage,coChangedDifferentPackage,NumCochangedFiles,BugCountMult,numberOfCommits,LOC,BCO,SPF,BDC,BUO,CountClassCoupled,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,incomingDep,outgoingDep,internalEdges,externalEdges,edgesInto,edgesOutOf,BCOnextRelease,SPFnextRelease,BDCnextRelease,BUOnextRelease,MQnextRelease,MQ
3,7,40,2,9,320,0,0,0,1,41,9,75,23,1,8,5,99,6,93,0,0,0,1,0.108,
11,10,98,0,12,256,0,0,0,0,35,15,0,8,4,0,6,76,11,65,0,0,0,0,0.126,
0,1,9,0,1,15,0,0,0,0,12,1,0,2,3,2,0,19,5,14,0,0,0,0,0,
8,5,36,0,16,318,0,0,0,0,44,12,16,33,1,5,8,88,8,80,0,0,0,0,0.152,
3,7,125,1,12,187,0,0,1,0,35,15,0,4,5,3,9,95,25,70,0,0,1,0,0.154,
0,2,30,0,2,16,0,0,0,0,7,3,0,4,0,3,0,9,0,9,0,0,0,0,0,
0,1,14,1,1,22,0,0,0,0,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,
0,2,17,0,2,118,0,0,1,1,18,3,87,27,1,8,6,62,12,50,0,0,1,1,0.157,
19,8,188,0,20,268,0,0,1,1,35,77,50,2,118,3,114,2876,2540,336,0,0,1,1,0.065,
14,9,83,1,19,502,0,0,0,0,67,13,94,34,0,5,13,136,3,133,0,0,0,0,0.163,
2,0,4,0,2,202,0,0,0,0,19,6,84,27,0,3,11,74,3,71,0,0,0,0,0.229,
48,48,438,16,63,1437,0,0,1,0,210,35,67,43,4,5,73,352,83,269,0,0,1,0,0.288,
0,1,4,0,1,19,0,0,0,0,4,1,0,4,0,1,0,7,0,7,0,0,0,0,0,
0,1,3,0,1,25,0,0,0,0,8,1,50,3,0,0,0,0,0,0,0,0,0,0,0,
3,3,21,2,3,110,0,0,0,0,23,5,50,4,0,0,0,0,0,0,0,0,0,0,0,
18,11,64,0,19,482,0,0,0,0,76,5,74,48,3,5,11,139,14,125,0,0,0,0,0.13,
5,5,35,0,10,78,0,0,1,0,29,15,0,2,3,4,0,59,7,52,0,0,1,0,0,
13,13,124,6,22,1313,0,0,0,1,164,21,68,11,4,8,34,416,28,388,0,0,0,1,0.143,
81,95,640,34,114,3830,0,0,1,1,640,125,55,11,19,17,185,1394,252,1142,0,0,1,1,0.2,
4,6,36,1,7,251,0,0,0,0,41,13,71,20,0,6,11,86,0,86,0,0,0,0,0.202,
1,1,4,3,2,179,0,0,0,0,28,4,85,20,0,5,10,63,2,61,0,0,0,0,0.238,
0,3,7,0,6,552,0,0,0,0,38,2,95,117,4,6,3,109,22,87,0,0,1,0,0.052,
2,1,3,3,4,203,0,0,0,0,45,4,0,8,0,0,0,0,0,0,0,0,0,0,0,
2,6,36,0,9,247,0,0,0,0,32,5,0,3,2,6,5,176,12,164,0,0,0,0,0.056,
4,4,28,0,4,83,0,0,0,0,10,6,33,3,0,0,0,0,0,0,0,0,0,0,0,
81,112,1061,50,146,2861,0,0,1,1,390,86,0,7,12,9,50,776,114,662,0,0,1,1,0.122,
0,1,3,0,1,29,0,0,0,0,6,1,50,8,0,2,0,9,0,9,0,0,0,0,0,
0,1,1,0,1,39,0,0,0,0,12,4,50,7,0,2,0,14,0,14,0,0,0,0,0,
0,2,14,0,3,71,0,0,0,0,20,1,70,14,0,5,0,26,0,26,0,0,0,0,0,
16,6,76,8,25,1098,0,0,0,0,104,16,94,80,0,5,21,188,5,183,0,0,0,0,0.19,
0,1,3,0,1,16,0,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,
12,13,139,11,15,354,0,0,0,0,75,18,87,18,0,6,14,116,2,114,0,0,0,0,0.176,
0,1,5,0,2,46,0,0,0,0,13,3,33,9,0,2,4,45,1,44,0,0,0,0,0.136,
0,1,3,0,1,422,0,0,0,0,23,2,92,75,0,0,0,0,0,0,0,0,0,0,0,
2,10,114,16,10,653,0,0,1,1,112,9,33,5,2,7,16,163,7,156,0,0,1,1,0.096,
22,37,214,5,49,2062,0,0,1,1,143,19,0,20,21,11,28,487,200,287,0,0,1,1,0.088,
0,5,71,1,6,104,0,0,1,0,16,2,83,6,6,1,0,48,20,28,0,0,1,0,0,
25,30,267,13,38,845,0,0,1,0,116,15,81,52,3,6,16,166,12,154,0,0,1,0,0.141,
0,1,17,1,1,84,0,0,0,0,21,1,88,20,0,5,0,32,0,32,0,0,0,0,0,
2,5,45,0,5,362,0,0,1,0,43,2,85,66,2,3,15,171,10,161,0,0,1,0,0.144,
0,2,18,3,4,329,0,0,0,0,53,2,94,41,10,3,1,128,14,114,0,0,1,0,0.015,
3,3,21,2,3,99,0,0,0,0,34,13,66,6,0,3,3,46,0,46,0,0,0,0,0.097,
0,1,2,0,1,67,0,0,0,0,13,2,75,17,1,4,6,45,3,42,0,0,0,0,0.211,
0,3,36,0,3,86,0,0,0,0,18,4,0,2,0,0,0,0,0,0,0,0,0,0,0,
4,0,12,4,5,227,0,0,0,0,25,5,80,10,0,3,7,68,2,66,0,0,0,0,0.19,
